title,description,url,img_url,youtube_video,Sub_region,Calories,Protein,Time
Curry Vinaigrette Dressing,"This curry salad dressing is a fusion of flavors. Regarding the curry powder, I mix my own; however, you can use an Eastern-Indian curry mix. I shop at a local spice store, The Spice House, which has different selections on its website.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4661,https://images.media-allrecipes.com/userphotos/560x315/2892006.jpg,https://www.youtube.com/results?search_query=How+to+make+Curry+Vinaigrette+Dressing,Indian,137.0,4.0599,490
Marian's Pumpkin Soup,This is a deliciously different pumpkin soup that tastes like no other with its very special ingredient: peanut butter!,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4670,https://images.media-allrecipes.com/userphotos/560x315/1070713.jpg,https://www.youtube.com/results?search_query=How+to+make+Marian's+Pumpkin+Soup,Indian,75.0,124.7285,40
Coconut Curry Chili,"The coconut, curry, and mango chutney really turn the flavor up in this curry chili recipe. I put this together one night with what I had, and loved the results. It tastes better the next day, just like most chili, and even freezes well. Seriously, you have to try it. Serve by itself, with rice, or with naan bread.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4672,https://images.media-allrecipes.com/userphotos/560x315/1066431.jpg,https://www.youtube.com/results?search_query=How+to+make+Coconut+Curry+Chili,Indian,312.0,190.8543,80
Tomaten Chutney (Fabulous Tomato Chutney),"This tomato chutney recipe is easy to make and tastes great just on crackers. As this chutney disappears instantly with my family and friends, I always like to make a large amount (but there is still never enough to satisfy the demand).",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4674,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Tomaten+Chutney+(Fabulous+Tomato+Chutney),Indian,92.0,28.0644,115
Atta (Whole Wheat) Halwa,"The inspiration for this halwa is the classic Sikh preparation called 'karha prashad.' This halwa has the addition of cardamom, raisins, and nuts. My kids love this halwa on a cold day as a snack after school.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4677,https://images.media-allrecipes.com/userphotos/250x250/335619.jpg,https://www.youtube.com/results?search_query=How+to+make+Atta+(Whole+Wheat)+Halwa,Indian,300.0,17.358,35
Mango Lassi II,"An Indian yogurt drink - smooth, creamy, and absolutely heavenly!",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4682,https://images.media-allrecipes.com/userphotos/560x315/199894.jpg,https://www.youtube.com/results?search_query=How+to+make+Mango+Lassi+II,Indian,482.0,26.761,5
Mango Lassi-Come-Home,This drink is a refreshing accompaniment for your favorite curry dish.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4684,https://images.media-allrecipes.com/userphotos/250x250/261618.jpg,https://www.youtube.com/results?search_query=How+to+make+Mango+Lassi-Come-Home,Indian,207.0,22.0713,5
Masala Chai,"This chai is hot and flavorful thanks to its use of cardamom, clove, and peppercorn — gotta love it!",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4685,https://images.media-allrecipes.com/userphotos/560x315/3894110.jpg,https://www.youtube.com/results?search_query=How+to+make+Masala+Chai,Indian,100.0,3.9684,10
Machhere Jhol (Bengali Fish Curry),"A delicate Bengali fish curry. In India, the best parts of a fish are often reserved as a fillet and served grilled, broiled, or cooked alongside a fish stew or curry containing the less attractive portions of fish. The contrasting texture combination is worth trying at your dinner table.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/3698,https://images.media-allrecipes.com/userphotos/250x250/659295.jpg,https://www.youtube.com/results?search_query=How+to+make+Machhere+Jhol+(Bengali+Fish+Curry),Bangladeshi,367.0,184.9341,30
Prawn Malai Curry,"This delicious, malai curry is so easy to make. The word malai means cream, but this curry gets its creaminess from coconut milk. This is a recipe from Bengal, which is famous for its seafood. Serve it with steamed basmati rice.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/3704,https://images.media-allrecipes.com/userphotos/560x315/1066644.jpg,https://www.youtube.com/results?search_query=How+to+make+Prawn+Malai+Curry,Bangladeshi,343.0,98.2471,40
Shelly's Meat Curry,"This is a recipe dictated to me after much pestering from my best friend Shelly from Bangladesh who never writes anything down. The unique thing about THIS curry is that one day she accidentally used corned beef and it was FANTASTIC (you may use brisket beef or lamb instead), so I have adapted it to the recipe. Trust me, when you eat this beef curry you will never want to try another, it's THAT good!",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/3705,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Shelly's+Meat+Curry,Bangladeshi,542.0,159.926,60
Indian Fish Curry,This Indian fish curry is a very spicy dish. The recipe was inspired by a Bengali fish recipe my mother used to make in India.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/3706,https://images.media-allrecipes.com/userphotos/560x315/779645.jpg,https://www.youtube.com/results?search_query=How+to+make+Indian+Fish+Curry,Bangladeshi,338.0,365.2064,85
Indian Mustard Fish,A traditional Bengali (East Indian) dish. It is easy to make and usually prepared using hilsa fish. However salmon or cod can be used instead.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/3710,https://images.media-allrecipes.com/userphotos/560x315/3548518.jpg,https://www.youtube.com/results?search_query=How+to+make+Indian+Mustard+Fish,Bangladeshi,435.0,199.9117,30
Jeera Fried Rice,"Indian fried rice made with long-grain rice, cumin, black peppercorns, and onions.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4004,https://images.media-allrecipes.com/userphotos/250x250/376240.jpg,https://www.youtube.com/results?search_query=How+to+make+Jeera+Fried+Rice,Indian,340.0,2.8364,60
Saffron Rice with Raisins and Cashews,"Basmati rice is simmered with clarified butter, cloves, raisins and cashews to create this authentic, slightly sweet taste of India.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4005,https://images.media-allrecipes.com/userphotos/560x315/2003268.jpg,https://www.youtube.com/results?search_query=How+to+make+Saffron+Rice+with+Raisins+and+Cashews,Indian,306.0,3.8022,30
Spicy Goat Curried Rice Pilaf,"A spicy Kheema Pulao-like dish with North African-style goat meat. This dish has an exotic, heavily ethnic flavor. Serve with plain yogurt.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4006,https://geniuskitchen.sndimg.com/gk/img/gk-shareGraphic.png,https://www.youtube.com/results?search_query=How+to+make+Spicy+Goat+Curried+Rice+Pilaf,Indian,566.0,274.1708,185
Coconut Curried Tofu with Green Beans and Coconut Rice,This is the no-fuss curry recipe for 'quick and easy' cooks out there. The rice is simple yet sweet and flavorful and the tofu with green beans will satisfy even the pickiest eaters.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4008,https://geniuskitchen.sndimg.com/gk/img/gk-shareGraphic.png,https://www.youtube.com/results?search_query=How+to+make+Coconut+Curried+Tofu+with+Green+Beans+and+Coconut+Rice,Indian,849.0,26.3777,35
Indian-Style Vegetable Rice,This is a standard Indian pilaf dish with a slight twist. The combination of colorful vegetables and aromatic spices make this dish very tasty!,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4013,https://images.media-allrecipes.com/userphotos/560x315/2175886.jpg,https://www.youtube.com/results?search_query=How+to+make+Indian-Style+Vegetable+Rice,Indian,374.0,10.8977,55
Indian Vegetable Rice,A lovely vegetable recipe full of flavor which can be eaten by itself. Delicious if eaten with plain yogurt. Create your own variation with different vegetables and spices.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4014,https://images.media-allrecipes.com/userphotos/560x315/3620638.jpg,https://www.youtube.com/results?search_query=How+to+make+Indian+Vegetable+Rice,Indian,515.0,5.2387,50
Kheema Pulao,This is a sort of lazy man's biryani. Basically you cook the kheema masala first and then layer and cook the rice on top. It is very easy and it always a hit. Serve with raita.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4016,https://images.media-allrecipes.com/userphotos/250x250/504280.jpg,https://www.youtube.com/results?search_query=How+to+make+Kheema+Pulao,Indian,636.0,100.4999,75
Lamb (Gosht) Biryani,"Biryani is a bit of a project and is time-consuming, but I have never been disappointed with the results. Since it is such a festive dish, I usually make it for dinner parties. It is a huge hit.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4020,https://images.media-allrecipes.com/userphotos/250x250/876623.jpg,https://www.youtube.com/results?search_query=How+to+make+Lamb+(Gosht)+Biryani,Indian,544.0,100.7772,85
Slow-Cooked Chicken Biryani,"This slow cooker biryani is a variation of two of my favorite biryani recipes, adjusted to fit my family's preferences and time limitations. Biryani can be a time-consuming dish, but this is an easy way to make it from scratch. The end result is packed full of flavor and can be spicy. It's best eaten with yogurt or Indian raita.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4025,https://images.media-allrecipes.com/userphotos/560x315/5153420.jpg,https://www.youtube.com/results?search_query=How+to+make+Slow-Cooked+Chicken+Biryani,Indian,421.0,172.4701,186
Wendy's Indian Butter Chicken,This recipe resembles a dish from an Indian restaurant in my town. I love it. It's got a great unique flavor to it; garam masala is the spice used. Creamy - a favorite! Serve over rice.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4028,https://geniuskitchen.sndimg.com/gk/img/gk-shareGraphic.png,https://www.youtube.com/results?search_query=How+to+make+Wendy's+Indian+Butter+Chicken,Indian,347.0,30.4307,45
Chicken Navratan Curry (Indian),A twist of the vegetarian classic Navratan Korma for the chicken lovers.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4029,https://images.media-allrecipes.com/userphotos/250x250/861020.jpg,https://www.youtube.com/results?search_query=How+to+make+Chicken+Navratan+Curry+(Indian),Indian,485.0,108.863,45
Authentic South Indian Biryani,"Try this Indian biryani recipe with tender chicken and rice simmered in a rich sauce of yogurt, tomato, herbs, and spices, and experience the deep flavors and piquant aromas of southern Indian cooking.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4031,https://images.media-allrecipes.com/userphotos/250x250/762883.jpg,https://www.youtube.com/results?search_query=How+to+make+Authentic+South+Indian+Biryani,Indian,860.0,158.329,135
Curry Stand Chicken Tikka Masala Sauce,"A tikka masala sauce from a classic curry-stand recipe. This is not haute cuisine; it's the kind of nuclear-orange tikka masala you crave when you stumble out of a pub at 2 a.m. I make vast quantities of this sauce at one time as it freezes well. I also use more cayenne pepper than 1 teaspoon, but I give out the recipe like this for people who don't like heat.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4033,https://images.media-allrecipes.com/userphotos/560x315/5504832.jpg,https://www.youtube.com/results?search_query=How+to+make+Curry+Stand+Chicken+Tikka+Masala+Sauce,Indian,328.0,8.1183,80
Kadhai Murgh with Bell Pepper (Capsicum),"This is a recipe I created one day when I was in the mood for chicken curry, but also needed to use up some capsicums. I love this dry curry and it is a huge hit with my friends too. It is very spicy and tastes great with parathas.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4038,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Kadhai+Murgh+with+Bell+Pepper+(Capsicum),Indian,323.0,146.7703,75
Indian-Style Butter Chicken (Murgh Makhani),"This is a North Indian style of chicken curry. Serve garnished with sprigs of fresh coriander. If possible, purchase dried red chile peppers or ground red chile powder from an Indian grocery store, instead of using American-style chili powder in this dish.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4040,https://geniuskitchen.sndimg.com/gk/img/gk-shareGraphic.png,https://www.youtube.com/results?search_query=How+to+make+Indian-Style+Butter+Chicken+(Murgh+Makhani),Indian,659.0,125.228,70
"East Indian Chicken with Tomato, Peas, and Cilantro",A one-pan dish that's easy and fills the house with a wonderful scent. Great with either fresh or canned tomatoes. It's delicious when served over jasmine or basmati rice with mango chutney on the side.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4044,https://images.media-allrecipes.com/userphotos/560x315/1300496.jpg,"https://www.youtube.com/results?search_query=How+to+make+East+Indian+Chicken+with+Tomato,+Peas,+and+Cilantro",Indian,285.0,400.0686,75
Bombay Chicken and Rice,"Chicken parts are brushed with a butter and curry mixture and baked in a mixture of rice, seasonings and dried fruit.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4048,https://images.media-allrecipes.com/userphotos/560x315/48457.jpg,https://www.youtube.com/results?search_query=How+to+make+Bombay+Chicken+and+Rice,Indian,521.0,8.9236,80
Curried Chicken and Potatoes,"This is a hearty meal of chicken and potatoes simmered with Indian spices, tomatoes, Swiss Chard, and yogurt. Adjust the spices to taste. Serve it over basmati rice.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4056,https://images.media-allrecipes.com/userphotos/250x250/235503.jpg,https://www.youtube.com/results?search_query=How+to+make+Curried+Chicken+and+Potatoes,Indian,284.0,93.5572,50
Easy Chicken Korma,"This is an easy recipe for chicken korma. It's not too spicy, but has lots of flavor. If you have ever wanted to try Indian food, this is a good one to start with. Serve over hot rice.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4065,https://images.media-allrecipes.com/userphotos/560x315/1093251.jpg,https://www.youtube.com/results?search_query=How+to+make+Easy+Chicken+Korma,Indian,423.0,15.4933,55
Indian Chicken Curry (Murgh Kari),This is a really good recipe for spicy Indian chicken curry. It's pretty easy to make and tastes really good!,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4073,https://images.media-allrecipes.com/userphotos/560x315/3325822.jpg,https://www.youtube.com/results?search_query=How+to+make+Indian+Chicken+Curry+(Murgh+Kari),Indian,427.0,221.0539,60
